ts_utc,topic,received_total,received_delta,msgs_per_sec
2026-01-18T02:10:43.8549364Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:43.8549364Z,kafka-e2e-topic-01,0,0,0
2026-01-18T02:10:44.8692986Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:44.8692986Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:44.8692986Z,kafka-e2e-topic-01,0,0,0
2026-01-18T02:10:45.8885309Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:45.8885309Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:45.8885309Z,kafka-e2e-topic-01,0,0,0
2026-01-18T02:10:45.8885309Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:45.8885309Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:45.8885309Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:46.9189396Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:46.9189396Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:46.9189396Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:46.9189396Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:46.9189396Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:46.9189396Z,kafka-e2e-topic-01,0,0,0
2026-01-18T02:10:46.9189396Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:46.9189396Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:46.9189396Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:46.9189396Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:47.9288964Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:47.9288964Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:47.9288964Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:47.9288964Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:47.9288964Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:47.9288964Z,kafka-e2e-topic-01,0,0,0
2026-01-18T02:10:47.9288964Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:47.9288964Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:47.9288964Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:47.9288964Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:48.9432528Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:48.9432528Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:48.9432528Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:48.9432528Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:48.9432528Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:48.9432528Z,kafka-e2e-topic-01,0,0,0
2026-01-18T02:10:48.9432528Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:48.9432528Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:48.9432528Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:48.9432528Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:49.9537282Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:49.9537282Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:49.9537282Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:49.9537282Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:49.9537282Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:49.9537282Z,kafka-e2e-topic-01,0,0,0
2026-01-18T02:10:49.9537282Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:49.9537282Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:49.9537282Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:49.9537282Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:50.9592651Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:50.9592651Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:50.9592651Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:50.9592651Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:50.9592651Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:50.9592651Z,kafka-e2e-topic-01,0,0,0
2026-01-18T02:10:50.9592651Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:50.9592651Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:50.9592651Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:50.9592651Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:51.9606364Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:51.9606364Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:51.9606364Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:51.9606364Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:51.9606364Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:51.9606364Z,kafka-e2e-topic-01,2470,2470,2470
2026-01-18T02:10:51.9606364Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:51.9606364Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:51.9606364Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:51.9606364Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:52.9680189Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:52.9680189Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:52.9680189Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:52.9680189Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:52.9680189Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:52.9680189Z,kafka-e2e-topic-01,5183,2713,2713
2026-01-18T02:10:52.9680189Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:52.9680189Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:52.9680189Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:52.9680189Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:53.9725877Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:53.9725877Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:53.9725877Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:53.9725877Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:53.9725877Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:53.9725877Z,kafka-e2e-topic-01,7683,2500,2500
2026-01-18T02:10:53.9725877Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:53.9725877Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:53.9725877Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:53.9725877Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:54.9725729Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:54.9725729Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:54.9725729Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:54.9725729Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:54.9725729Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:54.9725729Z,kafka-e2e-topic-01,10183,2500,2500
2026-01-18T02:10:54.9725729Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:54.9725729Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:54.9725729Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:54.9725729Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:55.9835634Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:55.9835634Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:55.9835634Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:55.9835634Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:55.9835634Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:55.9835634Z,kafka-e2e-topic-01,12683,2500,2500
2026-01-18T02:10:55.9835634Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:55.9835634Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:55.9835634Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:55.9835634Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:56.9917626Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:56.9917626Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:56.9917626Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:56.9917626Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:56.9917626Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:56.9917626Z,kafka-e2e-topic-01,15183,2500,2500
2026-01-18T02:10:56.9917626Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:56.9917626Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:56.9917626Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:56.9917626Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:57.9914129Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:57.9914129Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:57.9914129Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:57.9914129Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:57.9914129Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:57.9914129Z,kafka-e2e-topic-01,17683,2500,2500
2026-01-18T02:10:57.9914129Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:57.9914129Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:57.9914129Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:57.9914129Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:10:58.9976283Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:10:58.9976283Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:10:58.9976283Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:10:58.9976283Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:10:58.9976283Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:10:58.9976283Z,kafka-e2e-topic-01,20183,2500,2500
2026-01-18T02:10:58.9976283Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:10:58.9976283Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:10:58.9976283Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:10:58.9976283Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:11:00.0007183Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:11:00.0007183Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:11:00.0007183Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:11:00.0007183Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:11:00.0007183Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:11:00.0007183Z,kafka-e2e-topic-01,22683,2500,2500
2026-01-18T02:11:00.0007183Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:11:00.0007183Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:11:00.0007183Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:11:00.0007183Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:11:01.0098819Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:11:01.0098819Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:11:01.0098819Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:11:01.0098819Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:11:01.0098819Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:11:01.0098819Z,kafka-e2e-topic-01,25183,2500,2500
2026-01-18T02:11:01.0098819Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:11:01.0098819Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:11:01.0098819Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:11:01.0098819Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:11:02.0118417Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:11:02.0118417Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:11:02.0118417Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:11:02.0118417Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:11:02.0118417Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:11:02.0118417Z,kafka-e2e-topic-01,27683,2500,2500
2026-01-18T02:11:02.0118417Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:11:02.0118417Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:11:02.0118417Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:11:02.0118417Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:11:03.0227029Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:11:03.0227029Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:11:03.0227029Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:11:03.0227029Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:11:03.0227029Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:11:03.0227029Z,kafka-e2e-topic-01,30183,2500,2500
2026-01-18T02:11:03.0227029Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:11:03.0227029Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:11:03.0227029Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:11:03.0227029Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:11:04.0245498Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:11:04.0245498Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:11:04.0245498Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:11:04.0245498Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:11:04.0245498Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:11:04.0245498Z,kafka-e2e-topic-01,32683,2500,2500
2026-01-18T02:11:04.0245498Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:11:04.0245498Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:11:04.0245498Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:11:04.0245498Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:11:05.0252577Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:11:05.0252577Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:11:05.0252577Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:11:05.0252577Z,kafka-e2e-topic-03,0,0,0
2026-01-18T02:11:05.0252577Z,kafka-e2e-topic-10,0,0,0
2026-01-18T02:11:05.0252577Z,kafka-e2e-topic-01,35183,2500,2500
2026-01-18T02:11:05.0252577Z,kafka-e2e-topic-06,0,0,0
2026-01-18T02:11:05.0252577Z,kafka-e2e-topic-07,0,0,0
2026-01-18T02:11:05.0252577Z,kafka-e2e-topic-04,0,0,0
2026-01-18T02:11:05.0252577Z,kafka-e2e-topic-05,0,0,0
2026-01-18T02:11:06.0292439Z,kafka-e2e-topic-09,0,0,0
2026-01-18T02:11:06.0292439Z,kafka-e2e-topic-08,0,0,0
2026-01-18T02:11:06.0292439Z,kafka-e2e-topic-02,0,0,0
2026-01-18T02:11:06.0292439Z,kafka-e2e-topic-03,0,0,0
