test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,E2E_MultiTopic,pub_long-run-topic-01,02:30:00,global information,8280000,8280000,0,920,0.03,0.96,1210.63,0.59,1.29,2.92,4.91,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,E2E_MultiTopic,sub_long-run-topic-01,02:00:10,global information,7171,7171,0,0.99,486.69,1005.36,1117.3,1005.06,1009.15,1014.27,1015.81,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
