ts_utc,topic,received_total,received_delta,msgs_per_sec
2026-01-17T14:17:17.7031694Z,kafka-e2e-topic-03,3325,514,514
2026-01-17T14:17:17.7031694Z,kafka-e2e-topic-10,1978,514,514
2026-01-17T14:17:17.7031694Z,kafka-e2e-topic-01,3326,512,512
2026-01-17T14:17:17.7031694Z,kafka-e2e-topic-06,3321,507,507
2026-01-17T14:17:17.7031694Z,kafka-e2e-topic-07,3323,510,510
2026-01-17T14:17:17.7031694Z,kafka-e2e-topic-04,3324,512,512
2026-01-17T14:17:17.7031694Z,kafka-e2e-topic-05,3321,507,507
2026-01-17T14:17:18.7061527Z,kafka-e2e-topic-09,2692,489,489
2026-01-17T14:17:18.7061527Z,kafka-e2e-topic-08,3817,493,493
2026-01-17T14:17:18.7061527Z,kafka-e2e-topic-02,3817,493,493
2026-01-17T14:17:18.7061527Z,kafka-e2e-topic-03,3816,491,491
2026-01-17T14:17:18.7061527Z,kafka-e2e-topic-10,2472,494,494
2026-01-17T14:17:18.7061527Z,kafka-e2e-topic-01,3814,488,488
2026-01-17T14:17:18.7061527Z,kafka-e2e-topic-06,3818,497,497
2026-01-17T14:17:18.7061527Z,kafka-e2e-topic-07,3819,496,496
2026-01-17T14:17:18.7061527Z,kafka-e2e-topic-04,3816,492,492
2026-01-17T14:17:18.7061527Z,kafka-e2e-topic-05,3818,497,497
2026-01-17T14:17:19.7185202Z,kafka-e2e-topic-09,3205,513,513
2026-01-17T14:17:19.7185202Z,kafka-e2e-topic-08,4324,507,507
2026-01-17T14:17:19.7185202Z,kafka-e2e-topic-02,4328,511,511
2026-01-17T14:17:19.7185202Z,kafka-e2e-topic-03,4327,511,511
2026-01-17T14:17:19.7185202Z,kafka-e2e-topic-10,2976,504,504
2026-01-17T14:17:19.7185202Z,kafka-e2e-topic-01,4332,518,518
2026-01-17T14:17:19.7185202Z,kafka-e2e-topic-06,4325,507,507
2026-01-17T14:17:19.7185202Z,kafka-e2e-topic-07,4326,507,507
2026-01-17T14:17:19.7185202Z,kafka-e2e-topic-04,4326,510,510
2026-01-17T14:17:19.7185202Z,kafka-e2e-topic-05,4325,507,507
2026-01-17T14:17:20.7211509Z,kafka-e2e-topic-09,3705,500,500
2026-01-17T14:17:20.7211509Z,kafka-e2e-topic-08,4827,503,503
2026-01-17T14:17:20.7211509Z,kafka-e2e-topic-02,4828,500,500
2026-01-17T14:17:20.7211509Z,kafka-e2e-topic-03,4828,501,501
2026-01-17T14:17:20.7211509Z,kafka-e2e-topic-10,3476,500,500
2026-01-17T14:17:20.7211509Z,kafka-e2e-topic-01,4838,506,506
2026-01-17T14:17:20.7211509Z,kafka-e2e-topic-06,4830,505,505
2026-01-17T14:17:20.7211509Z,kafka-e2e-topic-07,4824,498,498
2026-01-17T14:17:20.7211509Z,kafka-e2e-topic-04,4829,503,503
2026-01-17T14:17:20.7211509Z,kafka-e2e-topic-05,4830,505,505
2026-01-17T14:17:21.7378068Z,kafka-e2e-topic-09,3878,173,173
2026-01-17T14:17:21.7378068Z,kafka-e2e-topic-08,5000,173,173
2026-01-17T14:17:21.7378068Z,kafka-e2e-topic-02,5000,172,172
2026-01-17T14:17:21.7378068Z,kafka-e2e-topic-03,5000,172,172
2026-01-17T14:17:21.7378068Z,kafka-e2e-topic-10,3653,177,177
2026-01-17T14:17:21.7378068Z,kafka-e2e-topic-01,5000,162,162
2026-01-17T14:17:21.7378068Z,kafka-e2e-topic-06,5000,170,170
2026-01-17T14:17:21.7378068Z,kafka-e2e-topic-07,5000,176,176
2026-01-17T14:17:21.7378068Z,kafka-e2e-topic-04,5000,171,171
2026-01-17T14:17:21.7378068Z,kafka-e2e-topic-05,5000,170,170
2026-01-17T14:17:22.7440629Z,kafka-e2e-topic-09,4074,196,196
2026-01-17T14:17:22.7440629Z,kafka-e2e-topic-08,5208,208,208
2026-01-17T14:17:22.7440629Z,kafka-e2e-topic-02,5204,204,204
2026-01-17T14:17:22.7440629Z,kafka-e2e-topic-03,5195,195,195
2026-01-17T14:17:22.7440629Z,kafka-e2e-topic-10,3858,205,205
2026-01-17T14:17:22.7440629Z,kafka-e2e-topic-01,5205,205,205
2026-01-17T14:17:22.7440629Z,kafka-e2e-topic-06,5197,197,197
2026-01-17T14:17:22.7440629Z,kafka-e2e-topic-07,5208,208,208
2026-01-17T14:17:22.7440629Z,kafka-e2e-topic-04,5210,210,210
2026-01-17T14:17:22.7440629Z,kafka-e2e-topic-05,5208,208,208
2026-01-17T14:17:23.7498249Z,kafka-e2e-topic-09,4618,544,544
2026-01-17T14:17:23.7498249Z,kafka-e2e-topic-08,5740,532,532
2026-01-17T14:17:23.7498249Z,kafka-e2e-topic-02,5740,536,536
2026-01-17T14:17:23.7498249Z,kafka-e2e-topic-03,5740,545,545
2026-01-17T14:17:23.7498249Z,kafka-e2e-topic-10,4393,535,535
2026-01-17T14:17:23.7498249Z,kafka-e2e-topic-01,5740,535,535
2026-01-17T14:17:23.7498249Z,kafka-e2e-topic-06,5740,543,543
2026-01-17T14:17:23.7498249Z,kafka-e2e-topic-07,5740,532,532
2026-01-17T14:17:23.7498249Z,kafka-e2e-topic-04,5740,530,530
2026-01-17T14:17:23.7498249Z,kafka-e2e-topic-05,5740,532,532
2026-01-17T14:17:24.7613887Z,kafka-e2e-topic-09,5130,512,512
2026-01-17T14:17:24.7613887Z,kafka-e2e-topic-08,6252,512,512
2026-01-17T14:17:24.7613887Z,kafka-e2e-topic-02,6252,512,512
2026-01-17T14:17:24.7613887Z,kafka-e2e-topic-03,6252,512,512
2026-01-17T14:17:24.7613887Z,kafka-e2e-topic-10,4905,512,512
2026-01-17T14:17:24.7613887Z,kafka-e2e-topic-01,6252,512,512
2026-01-17T14:17:24.7613887Z,kafka-e2e-topic-06,6252,512,512
2026-01-17T14:17:24.7613887Z,kafka-e2e-topic-07,6252,512,512
2026-01-17T14:17:24.7613887Z,kafka-e2e-topic-04,6252,512,512
2026-01-17T14:17:24.7613887Z,kafka-e2e-topic-05,6252,512,512
2026-01-17T14:17:25.7720874Z,kafka-e2e-topic-09,5636,506,506
2026-01-17T14:17:25.7720874Z,kafka-e2e-topic-08,6758,506,506
2026-01-17T14:17:25.7720874Z,kafka-e2e-topic-02,6758,506,506
2026-01-17T14:17:25.7720874Z,kafka-e2e-topic-03,6758,506,506
2026-01-17T14:17:25.7720874Z,kafka-e2e-topic-10,5411,506,506
2026-01-17T14:17:25.7720874Z,kafka-e2e-topic-01,6758,506,506
2026-01-17T14:17:25.7720874Z,kafka-e2e-topic-06,6758,506,506
2026-01-17T14:17:25.7720874Z,kafka-e2e-topic-07,6758,506,506
2026-01-17T14:17:25.7720874Z,kafka-e2e-topic-04,6758,506,506
2026-01-17T14:17:25.7720874Z,kafka-e2e-topic-05,6758,506,506
2026-01-17T14:17:26.7797194Z,kafka-e2e-topic-09,6143,507,507
2026-01-17T14:17:26.7797194Z,kafka-e2e-topic-08,7265,507,507
2026-01-17T14:17:26.7797194Z,kafka-e2e-topic-02,7265,507,507
2026-01-17T14:17:26.7797194Z,kafka-e2e-topic-03,7265,507,507
2026-01-17T14:17:26.7797194Z,kafka-e2e-topic-10,5918,507,507
2026-01-17T14:17:26.7797194Z,kafka-e2e-topic-01,7265,507,507
2026-01-17T14:17:26.7797194Z,kafka-e2e-topic-06,7265,507,507
2026-01-17T14:17:26.7797194Z,kafka-e2e-topic-07,7265,507,507
