test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,long_run_long-run-topic-01,00:13:00,global information,1272000,1272000,0,1630.77,0.01,87567.96,356672.14,0.07,211681.28,309592.06,347078.66,119777.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,long_run_long-run-topic-02,00:13:00,global information,1272000,1272000,0,1630.77,0.01,64923.13,325482.16,0.07,136839.17,257032.19,304349.18,93282.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,long_run_long-run-topic-03,00:13:00,global information,1272000,1272000,0,1630.77,0.01,64047.54,325827.91,0.07,138149.89,242614.27,285212.67,90250.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,long_run_long-run-topic-04,00:13:00,global information,1272000,1272000,0,1630.77,0.01,68394.17,326554.66,0.07,140115.97,281018.37,316669.95,96772.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,long_run_long-run-topic-05,00:13:00,global information,1272000,1272000,0,1630.77,0.01,93282.75,352074.66,0.07,220463.1,312999.94,338165.76,123160.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,long_run_long-run-topic-06,00:13:00,global information,1272000,1272000,0,1630.77,0.01,102650.34,418137.29,45514.75,196476.93,309592.06,389545.98,114904.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,long_run_long-run-topic-07,00:13:00,global information,1272000,1272000,0,1630.77,0.01,99900.01,427789.01,23019.52,183107.58,353370.11,410517.5,122097.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,long_run_long-run-topic-08,00:13:00,global information,1272000,1272000,0,1630.77,0.01,106805.77,420763.58,68485.12,184680.45,376700.93,412876.8,129514.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,long_run_long-run-topic-09,00:13:00,global information,1272000,1272000,0,1630.77,0.01,98763.12,419459.11,25739.26,180224,338427.9,404488.19,118977.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,long_run_long-run-topic-10,00:13:00,global information,1272000,1272000,0,1630.77,0.01,102100.12,420526.64,25919.49,179306.5,369623.04,411828.22,125542.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
