ts_utc,topic,received_total,received_delta,msgs_per_sec
2026-01-17T00:25:52.6593450Z,long-run-topic-06,1961,0,0
2026-01-17T00:25:52.6593450Z,long-run-topic-05,1965,0,0
2026-01-17T00:25:52.6593450Z,long-run-topic-09,1900,0,0
2026-01-17T00:25:52.6593450Z,long-run-topic-08,1837,0,0
2026-01-17T00:25:52.6593450Z,long-run-topic-07,1836,64,64
2026-01-17T00:25:52.6593450Z,long-run-topic-10,1897,0,0
2026-01-17T00:25:52.6593450Z,long-run-topic-01,1711,0,0
2026-01-17T00:25:52.6593450Z,long-run-topic-04,2025,64,64
2026-01-17T00:25:52.6593450Z,long-run-topic-03,1837,1,1
2026-01-17T00:25:52.6593450Z,long-run-topic-02,2027,1,1
2026-01-17T00:25:53.6660131Z,long-run-topic-06,1961,0,0
2026-01-17T00:25:53.6660131Z,long-run-topic-05,1965,0,0
2026-01-17T00:25:53.6660131Z,long-run-topic-09,1964,64,64
2026-01-17T00:25:53.6660131Z,long-run-topic-08,1837,0,0
2026-01-17T00:25:53.6660131Z,long-run-topic-07,1836,0,0
2026-01-17T00:25:53.6660131Z,long-run-topic-10,1961,64,64
2026-01-17T00:25:53.6660131Z,long-run-topic-01,1711,0,0
2026-01-17T00:25:53.6660131Z,long-run-topic-04,2025,0,0
2026-01-17T00:25:53.6660131Z,long-run-topic-03,1837,0,0
2026-01-17T00:25:53.6660131Z,long-run-topic-02,2027,0,0
2026-01-17T00:25:55.1400856Z,long-run-topic-06,2025,64,64
2026-01-17T00:25:55.1400856Z,long-run-topic-05,2022,57,57
2026-01-17T00:25:55.1400856Z,long-run-topic-09,1964,0,0
2026-01-17T00:25:55.1400856Z,long-run-topic-08,1901,64,64
2026-01-17T00:25:55.1400856Z,long-run-topic-07,1900,64,64
2026-01-17T00:25:55.1400856Z,long-run-topic-10,1961,0,0
2026-01-17T00:25:55.1400856Z,long-run-topic-01,1775,64,64
2026-01-17T00:25:55.1400856Z,long-run-topic-04,2025,0,0
2026-01-17T00:25:55.1400856Z,long-run-topic-03,1838,1,1
2026-01-17T00:25:55.1400856Z,long-run-topic-02,2028,1,1
2026-01-17T00:25:56.1834073Z,long-run-topic-06,2026,1,1
2026-01-17T00:25:56.1834073Z,long-run-topic-05,2050,28,28
2026-01-17T00:25:56.1834073Z,long-run-topic-09,2028,64,64
2026-01-17T00:25:56.1834073Z,long-run-topic-08,1965,64,64
2026-01-17T00:25:56.1834073Z,long-run-topic-07,1900,0,0
2026-01-17T00:25:56.1834073Z,long-run-topic-10,2025,64,64
2026-01-17T00:25:56.1834073Z,long-run-topic-01,1839,64,64
2026-01-17T00:25:56.1834073Z,long-run-topic-04,2026,1,1
2026-01-17T00:25:56.1834073Z,long-run-topic-03,1838,0,0
2026-01-17T00:25:56.1834073Z,long-run-topic-02,2028,0,0
2026-01-17T00:25:57.2169919Z,long-run-topic-06,2155,129,129
2026-01-17T00:25:57.2169919Z,long-run-topic-05,2052,2,2
2026-01-17T00:25:57.2169919Z,long-run-topic-09,2030,2,2
2026-01-17T00:25:57.2169919Z,long-run-topic-08,2030,65,65
2026-01-17T00:25:57.2169919Z,long-run-topic-07,2028,128,128
2026-01-17T00:25:57.2169919Z,long-run-topic-10,2051,26,26
2026-01-17T00:25:57.2169919Z,long-run-topic-01,1903,64,64
2026-01-17T00:25:57.2169919Z,long-run-topic-04,2028,2,2
2026-01-17T00:25:57.2169919Z,long-run-topic-03,1840,2,2
2026-01-17T00:25:57.2169919Z,long-run-topic-02,2156,128,128
2026-01-17T00:25:58.2264618Z,long-run-topic-06,2155,0,0
2026-01-17T00:25:58.2264618Z,long-run-topic-05,2053,1,1
2026-01-17T00:25:58.2264618Z,long-run-topic-09,2030,0,0
2026-01-17T00:25:58.2264618Z,long-run-topic-08,2030,0,0
2026-01-17T00:25:58.2264618Z,long-run-topic-07,2028,0,0
2026-01-17T00:25:58.2264618Z,long-run-topic-10,2052,1,1
2026-01-17T00:25:58.2264618Z,long-run-topic-01,1967,64,64
2026-01-17T00:25:58.2264618Z,long-run-topic-04,2092,64,64
2026-01-17T00:25:58.2264618Z,long-run-topic-03,1904,64,64
2026-01-17T00:25:58.2264618Z,long-run-topic-02,2156,0,0
2026-01-17T00:25:59.3292887Z,long-run-topic-06,2411,256,256
2026-01-17T00:25:59.3292887Z,long-run-topic-05,2245,192,192
2026-01-17T00:25:59.3292887Z,long-run-topic-09,2160,130,130
2026-01-17T00:25:59.3292887Z,long-run-topic-08,2160,130,130
2026-01-17T00:25:59.3292887Z,long-run-topic-07,2095,67,67
2026-01-17T00:25:59.3292887Z,long-run-topic-10,2308,256,256
2026-01-17T00:25:59.3292887Z,long-run-topic-01,2032,65,65
2026-01-17T00:25:59.3292887Z,long-run-topic-04,2284,192,192
2026-01-17T00:25:59.3292887Z,long-run-topic-03,2096,192,192
2026-01-17T00:25:59.3292887Z,long-run-topic-02,2348,192,192
2026-01-17T00:26:00.4413968Z,long-run-topic-06,2501,90,90
2026-01-17T00:26:00.4413968Z,long-run-topic-05,2373,128,128
2026-01-17T00:26:00.4413968Z,long-run-topic-09,2352,192,192
2026-01-17T00:26:00.4413968Z,long-run-topic-08,2288,128,128
2026-01-17T00:26:00.4413968Z,long-run-topic-07,2287,192,192
2026-01-17T00:26:00.4413968Z,long-run-topic-10,2436,128,128
2026-01-17T00:26:00.4413968Z,long-run-topic-01,2098,66,66
2026-01-17T00:26:00.4413968Z,long-run-topic-04,2412,128,128
2026-01-17T00:26:00.4413968Z,long-run-topic-03,2288,192,192
2026-01-17T00:26:00.4413968Z,long-run-topic-02,2565,217,217
2026-01-17T00:26:01.4475920Z,long-run-topic-06,2561,60,60
2026-01-17T00:26:01.4475920Z,long-run-topic-05,2437,64,64
2026-01-17T00:26:01.4475920Z,long-run-topic-09,2416,64,64
2026-01-17T00:26:01.4475920Z,long-run-topic-08,2288,0,0
2026-01-17T00:26:01.4475920Z,long-run-topic-07,2351,64,64
2026-01-17T00:26:01.4475920Z,long-run-topic-10,2501,65,65
2026-01-17T00:26:01.4475920Z,long-run-topic-01,2162,64,64
2026-01-17T00:26:01.4475920Z,long-run-topic-04,2476,64,64
2026-01-17T00:26:01.4475920Z,long-run-topic-03,2352,64,64
2026-01-17T00:26:01.4475920Z,long-run-topic-02,2626,61,61
2026-01-17T00:26:02.7693364Z,long-run-topic-06,2623,62,62
2026-01-17T00:26:02.7693364Z,long-run-topic-05,2501,64,64
2026-01-17T00:26:02.7693364Z,long-run-topic-09,2416,0,0
2026-01-17T00:26:02.7693364Z,long-run-topic-08,2352,64,64
2026-01-17T00:26:02.7693364Z,long-run-topic-07,2351,0,0
2026-01-17T00:26:02.7693364Z,long-run-topic-10,2501,0,0
2026-01-17T00:26:02.7693364Z,long-run-topic-01,2162,0,0
2026-01-17T00:26:02.7693364Z,long-run-topic-04,2476,0,0
2026-01-17T00:26:02.7693364Z,long-run-topic-03,2352,0,0
2026-01-17T00:26:02.7693364Z,long-run-topic-02,2626,0,0
2026-01-17T00:26:04.1334985Z,long-run-topic-06,2623,0,0
2026-01-17T00:26:04.1334985Z,long-run-topic-05,2501,0,0
2026-01-17T00:26:04.1334985Z,long-run-topic-09,2480,64,64
2026-01-17T00:26:04.1334985Z,long-run-topic-08,2416,64,64
2026-01-17T00:26:04.1334985Z,long-run-topic-07,2351,0,0
2026-01-17T00:26:04.1334985Z,long-run-topic-10,2565,64,64
2026-01-17T00:26:04.1334985Z,long-run-topic-01,2162,0,0
2026-01-17T00:26:04.1334985Z,long-run-topic-04,2501,25,25
2026-01-17T00:26:04.1334985Z,long-run-topic-03,2416,64,64
2026-01-17T00:26:04.1334985Z,long-run-topic-02,2626,0,0
2026-01-17T00:26:06.5955920Z,long-run-topic-06,2687,64,64
2026-01-17T00:26:06.5955920Z,long-run-topic-05,2565,64,64
2026-01-17T00:26:06.5955920Z,long-run-topic-09,2501,21,21
2026-01-17T00:26:06.5955920Z,long-run-topic-08,2480,64,64
2026-01-17T00:26:06.5955920Z,long-run-topic-07,2415,64,64
2026-01-17T00:26:06.5955920Z,long-run-topic-10,2565,0,0
2026-01-17T00:26:06.5955920Z,long-run-topic-01,2290,128,128
2026-01-17T00:26:06.5955920Z,long-run-topic-04,2565,64,64
2026-01-17T00:26:06.5955920Z,long-run-topic-03,2416,0,0
2026-01-17T00:26:06.5955920Z,long-run-topic-02,2754,128,128
2026-01-17T00:26:08.9318508Z,long-run-topic-06,2751,64,64
2026-01-17T00:26:08.9318508Z,long-run-topic-05,2629,64,64
2026-01-17T00:26:08.9318508Z,long-run-topic-09,2558,57,57
2026-01-17T00:26:08.9318508Z,long-run-topic-08,2501,21,21
2026-01-17T00:26:08.9318508Z,long-run-topic-07,2479,64,64
2026-01-17T00:26:08.9318508Z,long-run-topic-10,2629,64,64
2026-01-17T00:26:08.9318508Z,long-run-topic-01,2290,0,0
2026-01-17T00:26:08.9318508Z,long-run-topic-04,2629,64,64
2026-01-17T00:26:08.9318508Z,long-run-topic-03,2480,64,64
2026-01-17T00:26:08.9318508Z,long-run-topic-02,2818,64,64
2026-01-17T00:26:10.9342476Z,long-run-topic-06,2751,0,0
2026-01-17T00:26:10.9342476Z,long-run-topic-05,2629,0,0
2026-01-17T00:26:10.9342476Z,long-run-topic-09,2558,0,0
2026-01-17T00:26:10.9342476Z,long-run-topic-08,2565,64,64
2026-01-17T00:26:10.9342476Z,long-run-topic-07,2501,22,22
2026-01-17T00:26:10.9342476Z,long-run-topic-10,2693,64,64
2026-01-17T00:26:10.9342476Z,long-run-topic-01,2354,64,64
2026-01-17T00:26:10.9342476Z,long-run-topic-04,2629,0,0
2026-01-17T00:26:10.9342476Z,long-run-topic-03,2501,21,21
2026-01-17T00:26:10.9342476Z,long-run-topic-02,2818,0,0
2026-01-17T00:26:11.9503911Z,long-run-topic-06,2751,0,0
2026-01-17T00:26:11.9503911Z,long-run-topic-05,2693,64,64
2026-01-17T00:26:11.9503911Z,long-run-topic-09,2622,64,64
2026-01-17T00:26:11.9503911Z,long-run-topic-08,2565,0,0
